damage_type,damage_severity,incident_clarity,incident_type,user_at_fault,is_gradual_wear,has_police_report,emotional_tone,device_functional,third_party_involved,row_idx
screen_shatter,severe,vague,impact,True,False,not_applicable,matter_of_fact,False,False,2707
multiple_damage,moderate,moderate,unknown_cause,True,True,not_applicable,matter_of_fact,partial,False,2708
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2709
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2710
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2711
screen_shatter,severe,moderate,crush,True,False,False,matter_of_fact,False,True,2712
cosmetic_scratch,minor,vague,unknown_cause,False,True,not_applicable,matter_of_fact,True,False,2713
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2714
screen_crack,moderate,moderate,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,2715
screen_crack,moderate,moderate,drop,True,True,not_applicable,matter_of_fact,partial,False,2716
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2717
screen_damage,moderate,moderate,other,False,True,not_applicable,matter_of_fact,partial,True,2718
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2719
multiple_damage,moderate,vague,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,2720
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2721
screen_crack,minor,vague,unknown_cause,True,False,not_applicable,frustrated,partial,False,2722
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2723
water_damage,severe,moderate,water,True,False,not_applicable,matter_of_fact,False,False,2724
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2725
other,minor,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2726
multiple_damage,severe,moderate,crush,True,False,False,matter_of_fact,False,True,2727
screen_crack,severe,moderate,unknown_cause,False,False,not_applicable,frustrated,partial,False,2728
camera_damage,moderate,moderate,gradual_wear,False,True,not_applicable,frustrated,partial,True,2729
screen_shatter,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2730
other,moderate,vague,unknown_cause,True,False,not_applicable,neutral,partial,False,2731
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2732
screen_crack,moderate,vague,unknown_cause,True,False,False,matter_of_fact,partial,False,2733
other,moderate,vague,impact,True,False,not_applicable,matter_of_fact,False,False,2734
software_issue,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,False,False,2735
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2736
camera_damage,moderate,moderate,water,True,False,not_applicable,matter_of_fact,partial,False,2737
screen_shatter,severe,vague,drop,True,False,not_applicable,matter_of_fact,False,False,2738
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2739
theft,severe,moderate,theft,True,False,False,matter_of_fact,False,True,2740
multiple_damage,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,2741
screen_crack,minor,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2742
software_issue,moderate,moderate,gradual_wear,False,True,not_applicable,frustrated,partial,False,2743
other,moderate,vague,unknown_cause,False,False,not_applicable,neutral,False,False,2744
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2745
water_damage,severe,detailed,water,True,False,not_applicable,matter_of_fact,partial,False,2746
cosmetic_scratch,minor,detailed,drop,True,False,not_applicable,frustrated,True,False,2747
screen_shatter,moderate,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,2748
screen_shatter,moderate,vague,impact,True,False,not_applicable,matter_of_fact,partial,False,2749
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2750
screen_crack,moderate,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,2751
camera_damage,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2752
camera_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2753
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2754
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2755
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2756
camera_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2757
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2758
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2759
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2760
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,True,2761
screen_crack,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2762
cosmetic_scratch,minor,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,2763
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2764
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2765
camera_damage,moderate,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,2766
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2767
multiple_damage,severe,detailed,water,True,False,not_applicable,matter_of_fact,partial,False,2768
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2769
screen_crack,severe,detailed,crush,True,False,not_applicable,matter_of_fact,partial,False,2770
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2771
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2772
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2773
screen_crack,moderate,detailed,drop,False,False,not_applicable,matter_of_fact,partial,True,2774
theft,severe,detailed,theft,False,False,True,distressed,False,True,2775
other,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,True,2776
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2777
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2778
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2779
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2780
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2781
camera_damage,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2782
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2783
screen_shatter,severe,vague,impact,True,False,not_applicable,matter_of_fact,False,False,2784
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2785
other,unknown,detailed,drop,True,False,not_applicable,matter_of_fact,unknown,False,2786
water_damage,moderate,detailed,water,True,False,not_applicable,matter_of_fact,False,False,2787
screen_damage,severe,detailed,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2788
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2789
screen_shatter,severe,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,2790
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2791
camera_damage,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2792
camera_damage,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2793
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2794
screen_shatter,severe,detailed,crush,True,False,not_applicable,matter_of_fact,False,False,2795
screen_crack,moderate,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,2796
camera_damage,minor,vague,impact,True,False,not_applicable,matter_of_fact,partial,False,2797
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2798
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2799
theft,severe,moderate,theft,False,False,True,distressed,False,True,2800
theft,severe,moderate,theft,False,False,True,distressed,False,True,2801
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2802
other,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,2803
screen_shatter,severe,moderate,drop,True,False,False,matter_of_fact,False,False,2804
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2805
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2806
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2807
screen_issue,moderate,vague,unknown_cause,False,True,not_applicable,frustrated,partial,False,2808
screen_damage,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2809
multiple_damage,severe,detailed,water,True,False,not_applicable,matter_of_fact,False,False,2810
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2811
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2812
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2813
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2814
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2815
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2816
multiple_damage,moderate,detailed,drop,True,False,not_applicable,frustrated,partial,False,2817
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2818
camera_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2819
multiple_damage,severe,detailed,water,True,False,not_applicable,matter_of_fact,False,False,2820
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2821
screen_crack,moderate,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,2822
cosmetic_scratch,moderate,detailed,gradual_wear,False,True,not_applicable,matter_of_fact,partial,False,2823
multiple_damage,moderate,moderate,water,False,False,not_applicable,matter_of_fact,partial,True,2824
cosmetic_scratch,minor,detailed,drop,True,False,not_applicable,matter_of_fact,True,False,2825
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2826
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2827
screen_crack,moderate,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,2828
cosmetic_scratch,minor,vague,crush,True,False,not_applicable,matter_of_fact,True,False,2829
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2830
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2831
cosmetic_scratch,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2832
screen_crack,moderate,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,2833
water_damage,moderate,detailed,water,True,False,not_applicable,matter_of_fact,False,False,2834
cosmetic_scratch,minor,vague,impact,True,False,not_applicable,matter_of_fact,True,False,2835
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2836
screen_crack,moderate,detailed,drop,True,False,not_applicable,neutral,partial,False,2837
software_issue,moderate,vague,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,2838
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2839
screen_crack,minor,detailed,gradual_wear,False,True,not_applicable,matter_of_fact,partial,False,2840
software_issue,minor,detailed,other,True,False,not_applicable,matter_of_fact,partial,False,2841
camera_damage,moderate,moderate,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2842
screen_shatter,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2843
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2844
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2845
camera_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2846
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2847
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2848
